,Open,High,Low,Close,Adj Close,Volume,Percent_Change_From_Startdate,Change_Close_Less_Open
2021-01-11 09:30:00-05:00,24.440000534057617,24.469999313354492,24.420000076293945,24.430099487304688,24.430099487304688,637587,1.2428411782179265,-0.009901046752929688
2021-01-11 10:30:00-05:00,24.434999465942383,24.450000762939453,24.40999984741211,24.40999984741211,24.40999984741211,171813,1.1595445608447088,-0.024999618530273438
2021-01-11 11:30:00-05:00,24.40999984741211,24.40999984741211,24.371000289916992,24.382600784301758,24.382600784301758,227456,1.0459977864504908,-0.027399063110351562
2021-01-11 12:30:00-05:00,24.3799991607666,24.38990020751953,24.3799991607666,24.383100509643555,24.383100509643555,60406,1.0480687404979174,0.003101348876953125
2021-01-11 13:30:00-05:00,24.3799991607666,24.389999389648438,24.3799991607666,24.3799991607666,24.3799991607666,79961,1.035216178356254,0.0
2021-01-11 14:30:00-05:00,24.3799991607666,24.405000686645508,24.3799991607666,24.401100158691406,24.401100158691406,42552,1.1226626082290863,0.021100997924804688
2021-01-11 15:30:00-05:00,24.405000686645508,24.40999984741211,24.399999618530273,24.40999984741211,24.40999984741211,179527,1.1595445608447088,0.0049991607666015625
2021-01-12 09:30:00-05:00,24.40999984741211,24.40999984741211,24.3700008392334,24.375,24.375,130237,1.014498733477225,-0.034999847412109375
2021-01-12 10:30:00-05:00,24.3700008392334,24.38010025024414,24.360000610351562,24.3700008392334,24.3700008392334,118571,0.9937812885981966,0.0
2021-01-12 11:30:00-05:00,24.3799991607666,24.3799991607666,24.350000381469727,24.350000381469727,24.350000381469727,128092,0.9108957002725596,-0.029998779296875
2021-01-12 12:30:00-05:00,24.350000381469727,24.350000381469727,24.329999923706055,24.329999923706055,24.329999923706055,83754,0.828010111946923,-0.020000457763671875
2021-01-12 13:30:00-05:00,24.329999923706055,24.329999923706055,24.295000076293945,24.299999237060547,24.299999237060547,102811,0.7036817294584676,-0.030000686645507812
2021-01-12 14:30:00-05:00,24.299999237060547,24.299999237060547,24.280000686645508,24.28499984741211,24.28499984741211,183986,0.6415214904166207,-0.0149993896484375
2021-01-12 15:30:00-05:00,24.28499984741211,24.290000915527344,24.270000457763672,24.280000686645508,24.280000686645508,319722,0.6208040455375919,-0.0049991607666015625
2021-01-13 09:30:00-05:00,24.360000610351562,24.3799991607666,24.31999969482422,24.329999923706055,24.329999923706055,104653,0.828010111946923,-0.030000686645507812
2021-01-13 10:30:00-05:00,24.32990074157715,24.3700008392334,24.31999969482422,24.363100051879883,24.363100051879883,58794,0.9651831521722807,0.033199310302734375
2021-01-13 11:30:00-05:00,24.360000610351562,24.389999389648438,24.350000381469727,24.360000610351562,24.360000610351562,186222,0.952338494435378,0.0
2021-01-13 12:30:00-05:00,24.360000610351562,24.36989974975586,24.325000762939453,24.34000015258789,24.34000015258789,72436,0.8694529061097414,-0.020000457763671875
2021-01-13 13:30:00-05:00,24.344999313354492,24.360000610351562,24.331899642944336,24.350000381469727,24.350000381469727,139987,0.9108957002725596,0.005001068115234375
2021-01-13 14:30:00-05:00,24.350000381469727,24.36989974975586,24.350000381469727,24.360000610351562,24.360000610351562,149389,0.952338494435378,0.010000228881835938
2021-01-13 15:30:00-05:00,24.360000610351562,24.37980079650879,24.360000610351562,24.364999771118164,24.364999771118164,242504,0.9730559393144067,0.0049991607666015625
2021-01-14 09:30:00-05:00,24.40999984741211,24.420000076293945,24.389999389648438,24.395000457763672,24.395000457763672,173087,1.097384321802862,-0.0149993896484375
2021-01-14 10:30:00-05:00,24.395000457763672,24.399999618530273,24.34000015258789,24.34000015258789,24.34000015258789,119690,0.8694529061097414,-0.05500030517578125
2021-01-14 11:30:00-05:00,24.34000015258789,24.350000381469727,24.31999969482422,24.33810043334961,24.33810043334961,38832,0.8615801189676152,-0.00189971923828125
2021-01-14 12:30:00-05:00,24.329999923706055,24.329999923706055,24.281299591064453,24.329999923706055,24.329999923706055,113765,0.828010111946923,0.0
2021-01-14 13:30:00-05:00,24.329999923706055,24.350000381469727,24.325000762939453,24.339799880981445,24.339799880981445,30745,0.8686229436098184,0.009799957275390625
2021-01-14 14:30:00-05:00,24.33099937438965,24.34000015258789,24.31999969482422,24.325000762939453,24.325000762939453,65817,0.8072926670678943,-0.0059986114501953125
2021-01-14 15:30:00-05:00,24.31999969482422,24.329999923706055,24.309999465942383,24.311100006103516,24.311100006103516,70682,0.7496853651684816,-0.008899688720703125
2021-01-15 09:30:00-05:00,24.420000076293945,24.475000381469727,24.40999984741211,24.46500015258789,24.46500015258789,322570,1.3874759765378295,0.04500007629394531
2021-01-15 10:30:00-05:00,24.46809959411621,24.469999313354492,24.440000534057617,24.440000534057617,24.440000534057617,128195,1.2838729433331642,-0.02809906005859375
2021-01-15 11:30:00-05:00,24.440000534057617,24.450000762939453,24.43000030517578,24.450000762939453,24.450000762939453,132181,1.3253157374959825,0.010000228881835938
2021-01-15 12:30:00-05:00,24.450000762939453,24.469999313354492,24.440000534057617,24.469999313354492,24.469999313354492,49665,1.4081934214168583,0.019998550415039062
2021-01-15 13:30:00-05:00,24.469999313354492,24.479999542236328,24.459999084472656,24.46500015258789,24.46500015258789,114561,1.3874759765378295,-0.0049991607666015625
2021-01-15 14:30:00-05:00,24.46500015258789,24.479999542236328,24.4606990814209,24.479999542236328,24.479999542236328,291104,1.4496362155796767,0.0149993896484375
2021-01-15 15:30:00-05:00,24.475000381469727,24.479999542236328,24.469999313354492,24.479999542236328,24.479999542236328,115921,1.4496362155796767,0.0049991607666015625
2021-01-19 09:30:00-05:00,24.389999389648438,24.43000030517578,24.3799991607666,24.41900062561035,24.41900062561035,659093,1.196845446912674,0.029001235961914062
2021-01-19 10:30:00-05:00,24.420000076293945,24.420000076293945,24.389999389648438,24.40999984741211,24.40999984741211,101334,1.1595445608447088,-0.010000228881835938
2021-01-19 11:30:00-05:00,24.4197998046875,24.420000076293945,24.399999618530273,24.40999984741211,24.40999984741211,177256,1.1595445608447088,-0.009799957275390625
2021-01-19 12:30:00-05:00,24.40999984741211,24.415000915527344,24.399999618530273,24.40999984741211,24.40999984741211,28456,1.1595445608447088,0.0
2021-01-19 13:30:00-05:00,24.40999984741211,24.420000076293945,24.405000686645508,24.420000076293945,24.420000076293945,128108,1.2009873550075274,0.010000228881835938
2021-01-19 14:30:00-05:00,24.413000106811523,24.420000076293945,24.389999389648438,24.40999984741211,24.40999984741211,57475,1.1595445608447088,-0.0030002593994140625
2021-01-19 15:30:00-05:00,24.405000686645508,24.40999984741211,24.399999618530273,24.399999618530273,24.399999618530273,234567,1.1181017666818904,-0.005001068115234375
2021-01-20 09:30:00-05:00,24.43000030517578,24.45989990234375,24.389999389648438,24.399999618530273,24.399999618530273,249953,1.1181017666818904,-0.030000686645507812
2021-01-20 10:30:00-05:00,24.395000457763672,24.415000915527344,24.375,24.40999984741211,24.40999984741211,36618,1.1595445608447088,0.0149993896484375
2021-01-20 11:30:00-05:00,24.40999984741211,24.40999984741211,24.385000228881836,24.399999618530273,24.399999618530273,50480,1.1181017666818904,-0.010000228881835938
2021-01-20 12:30:00-05:00,24.395000457763672,24.40999984741211,24.39109992980957,24.40999984741211,24.40999984741211,29961,1.1595445608447088,0.0149993896484375
2021-01-20 13:30:00-05:00,24.399999618530273,24.405000686645508,24.390100479125977,24.405000686645508,24.405000686645508,21601,1.1388271159656804,0.005001068115234375
2021-01-20 14:30:00-05:00,24.402000427246094,24.405799865722656,24.389999389648438,24.399900436401367,24.399900436401367,24792,1.1176907376343097,-0.0020999908447265625
2021-01-20 15:30:00-05:00,24.399999618530273,24.40999984741211,24.389999389648438,24.395000457763672,24.395000457763672,73420,1.097384321802862,-0.0049991607666015625
2021-01-21 09:30:00-05:00,24.329999923706055,24.34000015258789,24.2810001373291,24.290000915527344,24.290000915527344,361170,0.6622468397004104,-0.03999900817871094
2021-01-21 10:30:00-05:00,24.28499984741211,24.325000762939453,24.284299850463867,24.31999969482422,24.31999969482422,178328,0.7865673177841044,0.034999847412109375
2021-01-21 11:30:00-05:00,24.31999969482422,24.350000381469727,24.31999969482422,24.334999084472656,24.334999084472656,93106,0.8487275568259515,0.0149993896484375
2021-01-21 12:30:00-05:00,24.332300186157227,24.334999084472656,24.31999969482422,24.329999923706055,24.329999923706055,13650,0.828010111946923,-0.002300262451171875
2021-01-21 13:30:00-05:00,24.328100204467773,24.328100204467773,24.30500030517578,24.30500030517578,24.30500030517578,14977,0.7244070787422574,-0.023099899291992188
2021-01-21 14:30:00-05:00,24.301599502563477,24.309999465942383,24.290000915527344,24.295000076293945,24.295000076293945,78965,0.682964284579439,-0.00659942626953125
2021-01-21 15:30:00-05:00,24.295000076293945,24.299100875854492,24.280000686645508,24.288999557495117,24.288999557495117,54600,0.6580970272007958,-0.006000518798828125
2021-01-22 09:30:00-05:00,24.350000381469727,24.350000381469727,24.29990005493164,24.315000534057617,24.315000534057617,176882,0.7658498729050759,-0.034999847412109375
2021-01-22 10:30:00-05:00,24.309999465942383,24.34000015258789,24.30500030517578,24.32670021057129,24.32670021057129,178159,0.8143354917100973,0.01670074462890625
2021-01-22 11:30:00-05:00,24.325000762939453,24.328100204467773,24.30500030517578,24.325000762939453,24.325000762939453,235824,0.8072926670678943,0.0
2021-01-22 12:30:00-05:00,24.329999923706055,24.339799880981445,24.325000762939453,24.329999923706055,24.329999923706055,49203,0.828010111946923,0.0
2021-01-22 13:30:00-05:00,24.3218994140625,24.329999923706055,24.31999969482422,24.325000762939453,24.325000762939453,10305,0.8072926670678943,0.003101348876953125
2021-01-22 14:30:00-05:00,24.325000762939453,24.34000015258789,24.31999969482422,24.334999084472656,24.334999084472656,138868,0.8487275568259515,0.009998321533203125
2021-01-22 15:30:00-05:00,24.329999923706055,24.329999923706055,24.31999969482422,24.325000762939453,24.325000762939453,52027,0.8072926670678943,-0.0049991607666015625
2021-01-25 09:30:00-05:00,24.350000381469727,24.403200149536133,24.34000015258789,24.389999389648438,24.389999389648438,139559,1.0766589725190723,0.03999900817871094
2021-01-25 10:30:00-05:00,24.389999389648438,24.409900665283203,24.3799991607666,24.389999389648438,24.389999389648438,45082,1.0766589725190723,0.0
2021-01-25 11:30:00-05:00,24.389999389648438,24.389999389648438,24.360000610351562,24.364999771118164,24.364999771118164,53664,0.9730559393144067,-0.024999618530273438
2021-01-25 12:30:00-05:00,24.3700008392334,24.3700008392334,24.350000381469727,24.360000610351562,24.360000610351562,56519,0.952338494435378,-0.010000228881835938
2021-01-25 13:30:00-05:00,24.360000610351562,24.3700008392334,24.351900100708008,24.3700008392334,24.3700008392334,165361,0.9937812885981966,0.010000228881835938
2021-01-25 14:30:00-05:00,24.3700008392334,24.3700008392334,24.360000610351562,24.3700008392334,24.3700008392334,40593,0.9937812885981966,0.0
2021-01-25 15:30:00-05:00,24.3700008392334,24.3700008392334,24.360000610351562,24.364999771118164,24.364999771118164,75600,0.9730559393144067,-0.005001068115234375
2021-01-26 09:30:00-05:00,24.329999923706055,24.329999923706055,24.299999237060547,24.30500030517578,24.30500030517578,142554,0.7244070787422574,-0.024999618530273438
2021-01-26 10:30:00-05:00,24.299999237060547,24.31999969482422,24.290000915527344,24.315000534057617,24.315000534057617,32264,0.7658498729050759,0.015001296997070312
2021-01-26 11:30:00-05:00,24.31100082397461,24.350000381469727,24.31100082397461,24.329999923706055,24.329999923706055,505891,0.828010111946923,0.018999099731445312
2021-01-26 12:30:00-05:00,24.329999923706055,24.329999923706055,24.309999465942383,24.315000534057617,24.315000534057617,19438,0.7658498729050759,-0.0149993896484375
2021-01-26 13:30:00-05:00,24.31100082397461,24.31999969482422,24.309999465942383,24.31999969482422,24.31999969482422,58638,0.7865673177841044,0.008998870849609375
2021-01-26 14:30:00-05:00,24.309999465942383,24.309999465942383,24.299999237060547,24.309999465942383,24.309999465942383,61796,0.745124523621286,0.0
2021-01-26 15:30:00-05:00,24.30500030517578,24.309999465942383,24.299999237060547,24.309999465942383,24.309999465942383,28078,0.745124523621286,0.0049991607666015625
2021-01-27 09:30:00-05:00,24.40999984741211,24.5049991607666,24.40999984741211,24.46809959411621,24.46809959411621,387595,1.400320634274732,0.05809974670410156
2021-01-27 10:30:00-05:00,24.459999084472656,24.459999084472656,24.43000030517578,24.43000030517578,24.43000030517578,136542,1.2424301491703458,-0.029998779296875
2021-01-27 11:30:00-05:00,24.42289924621582,24.440000534057617,24.415000915527344,24.415000915527344,24.415000915527344,98654,1.1802699101284988,-0.007898330688476562
2021-01-27 12:30:00-05:00,24.420000076293945,24.43000030517578,24.399999618530273,24.405000686645508,24.405000686645508,46931,1.1388271159656804,-0.0149993896484375
2021-01-27 13:30:00-05:00,24.408100128173828,24.420000076293945,24.389999389648438,24.41990089416504,24.41990089416504,48370,1.2005763259599465,0.011800765991210938
2021-01-27 14:30:00-05:00,24.420000076293945,24.459999084472656,24.40999984741211,24.440000534057617,24.440000534057617,161920,1.2838729433331642,0.020000457763671875
2021-01-27 15:30:00-05:00,24.44499969482422,24.450000762939453,24.430999755859375,24.440000534057617,24.440000534057617,85892,1.2838729433331642,-0.0049991607666015625
2021-01-28 09:30:00-05:00,24.420000076293945,24.424999237060547,24.370100021362305,24.385000228881836,24.385000228881836,160210,1.0559415276400435,-0.034999847412109375
2021-01-28 10:30:00-05:00,24.3799991607666,24.40999984741211,24.3799991607666,24.399999618530273,24.399999618530273,38675,1.1181017666818904,0.020000457763671875
2021-01-28 11:30:00-05:00,24.399999618530273,24.420000076293945,24.399999618530273,24.399999618530273,24.399999618530273,138316,1.1181017666818904,0.0
2021-01-28 12:30:00-05:00,24.399999618530273,24.409900665283203,24.3799991607666,24.385000228881836,24.385000228881836,143801,1.0559415276400435,-0.0149993896484375
2021-01-28 13:30:00-05:00,24.385000228881836,24.389999389648438,24.3700008392334,24.375,24.375,34997,1.014498733477225,-0.010000228881835938
2021-01-28 14:30:00-05:00,24.3799991607666,24.389999389648438,24.3700008392334,24.389999389648438,24.389999389648438,73142,1.0766589725190723,0.010000228881835938
2021-01-28 15:30:00-05:00,24.389999389648438,24.399999618530273,24.385000228881836,24.395000457763672,24.395000457763672,64720,1.097384321802862,0.005001068115234375
2021-01-29 09:30:00-05:00,24.3700008392334,24.399999618530273,24.3700008392334,24.3799991607666,24.3799991607666,197908,1.035216178356254,0.009998321533203125
2021-01-29 10:30:00-05:00,24.3799991607666,24.43000030517578,24.3700008392334,24.399999618530273,24.399999618530273,83494,1.1181017666818904,0.020000457763671875
2021-01-29 11:30:00-05:00,24.399999618530273,24.40999984741211,24.3799991607666,24.405000686645508,24.405000686645508,79867,1.1388271159656804,0.005001068115234375
2021-01-29 12:30:00-05:00,24.399999618530273,24.43000030517578,24.399999618530273,24.415000915527344,24.415000915527344,141794,1.1802699101284988,0.015001296997070312
2021-01-29 13:30:00-05:00,24.40999984741211,24.420000076293945,24.40999984741211,24.418399810791016,24.418399810791016,95730,1.1943555594129052,0.00839996337890625
2021-01-29 14:30:00-05:00,24.420000076293945,24.420000076293945,24.40999984741211,24.415000915527344,24.415000915527344,88869,1.1802699101284988,-0.0049991607666015625
2021-01-29 15:30:00-05:00,24.41900062561035,24.420000076293945,24.408899307250977,24.420000076293945,24.420000076293945,176070,1.2009873550075274,0.00099945068359375
2021-02-01 09:30:00-05:00,24.479999542236328,24.510000228881836,24.469999313354492,24.479999542236328,24.479999542236328,658413,1.4496362155796767,0.0
2021-02-01 10:30:00-05:00,24.48859977722168,24.524999618530273,24.479999542236328,24.5049991607666,24.5049991607666,391955,1.553239248784342,0.016399383544921875
2021-02-01 11:30:00-05:00,24.5049991607666,24.540000915527344,24.5,24.540000915527344,24.540000915527344,194197,1.6982929805565872,0.03500175476074219
2021-02-01 12:30:00-05:00,24.540000915527344,24.540000915527344,24.510000228881836,24.520000457763672,24.520000457763672,212065,1.6154073922309502,-0.020000457763671875
2021-02-01 13:30:00-05:00,24.520000457763672,24.530000686645508,24.510000228881836,24.520000457763672,24.520000457763672,135218,1.6154073922309502,0.0
2021-02-01 14:30:00-05:00,24.520000457763672,24.540000915527344,24.510000228881836,24.540000915527344,24.540000915527344,196737,1.6982929805565872,0.020000457763671875
2021-02-01 15:30:00-05:00,24.538000106811523,24.549999237060547,24.53499984741211,24.549999237060547,24.549999237060547,254695,1.7397278703146442,0.011999130249023438
2021-02-02 09:30:00-05:00,24.56999969482422,24.610000610351562,24.559999465942383,24.579999923706055,24.579999923706055,694978,1.8640562528030997,0.010000228881835938
2021-02-02 10:30:00-05:00,24.579999923706055,24.600000381469727,24.570100784301758,24.579999923706055,24.579999923706055,96275,1.8640562528030997,0.0
2021-02-02 11:30:00-05:00,24.579999923706055,24.600000381469727,24.57110023498535,24.594999313354492,24.594999313354492,36061,1.9262164918449465,0.0149993896484375
2021-02-02 12:30:00-05:00,24.594999313354492,24.600000381469727,24.579999923706055,24.579999923706055,24.579999923706055,72581,1.8640562528030997,-0.0149993896484375
2021-02-02 13:30:00-05:00,24.584999084472656,24.600000381469727,24.579999923706055,24.59000015258789,24.59000015258789,146662,1.905499046965918,0.005001068115234375
2021-02-02 14:30:00-05:00,24.584999084472656,24.59000015258789,24.579999923706055,24.59000015258789,24.59000015258789,135614,1.905499046965918,0.005001068115234375
2021-02-02 15:30:00-05:00,24.587499618530273,24.59000015258789,24.55190086364746,24.559999465942383,24.559999465942383,250454,1.7811706644774625,-0.027500152587890625
2021-02-03 09:30:00-05:00,24.579999923706055,24.600000381469727,24.560100555419922,24.600000381469727,24.600000381469727,510915,1.9469418411287365,0.020000457763671875
2021-02-03 10:30:00-05:00,24.600000381469727,24.610000610351562,24.56999969482422,24.579999923706055,24.579999923706055,237606,1.8640562528030997,-0.020000457763671875
2021-02-03 11:30:00-05:00,24.579999923706055,24.584999084472656,24.56999969482422,24.57659912109375,24.57659912109375,56245,1.8499626991139322,-0.0034008026123046875
2021-02-03 12:30:00-05:00,24.56999969482422,24.579999923706055,24.559999465942383,24.56999969482422,24.56999969482422,116640,1.822613458640281,0.0
2021-02-03 13:30:00-05:00,24.579999923706055,24.579999923706055,24.56999969482422,24.579999923706055,24.579999923706055,58419,1.8640562528030997,0.0
2021-02-03 14:30:00-05:00,24.570999145507812,24.579999923706055,24.56999969482422,24.57110023498535,24.57110023498535,225626,1.8271743001874767,0.0001010894775390625
2021-02-03 15:30:00-05:00,24.575000762939453,24.57859992980957,24.559999465942383,24.559999465942383,24.559999465942383,175194,1.7811706644774625,-0.015001296997070312
2021-02-04 09:30:00-05:00,24.6299991607666,24.679899215698242,24.6299991607666,24.674999237060547,24.674999237060547,413829,2.2577509407427327,0.04500007629394531
2021-02-04 10:30:00-05:00,24.670000076293945,24.68000030517578,24.65999984741211,24.660999298095703,24.660999298095703,186435,2.199732609795739,-0.009000778198242188
2021-02-04 11:30:00-05:00,24.670000076293945,24.684999465942383,24.65999984741211,24.684999465942383,24.684999465942383,348245,2.299193734905551,0.0149993896484375
2021-02-04 12:30:00-05:00,24.690000534057617,24.690000534057617,24.68000030517578,24.68000030517578,24.68000030517578,124994,2.2784762900265223,-0.010000228881835938
2021-02-04 13:30:00-05:00,24.68000030517578,24.690000534057617,24.670000076293945,24.684999465942383,24.684999465942383,142596,2.299193734905551,0.0049991607666015625
2021-02-04 14:30:00-05:00,24.684999465942383,24.68829917907715,24.670000076293945,24.674999237060547,24.674999237060547,120238,2.2577509407427327,-0.010000228881835938
2021-02-04 15:30:00-05:00,24.674999237060547,24.68000030517578,24.670000076293945,24.674999237060547,24.674999237060547,50910,2.2577509407427327,0.0
2021-02-05 09:30:00-05:00,24.59000015258789,24.600000381469727,24.55500030517578,24.575000762939453,24.575000762939453,625277,1.843338807924071,-0.0149993896484375
2021-02-05 10:30:00-05:00,24.56999969482422,24.578899383544922,24.549999237060547,24.5674991607666,24.5674991607666,106672,1.8122507839983863,-0.0025005340576171875
2021-02-05 11:30:00-05:00,24.566099166870117,24.568899154663086,24.540000915527344,24.541000366210938,24.541000366210938,96134,1.7024348886514404,-0.025098800659179688
2021-02-05 12:30:00-05:00,24.545000076293945,24.55500030517578,24.540000915527344,24.540000915527344,24.540000915527344,176977,1.6982929805565872,-0.0049991607666015625
2021-02-05 13:30:00-05:00,24.544099807739258,24.548999786376953,24.530000686645508,24.540000915527344,24.540000915527344,118712,1.6982929805565872,-0.0040988922119140625
2021-02-05 14:30:00-05:00,24.545000076293945,24.549999237060547,24.530000686645508,24.53499984741211,24.53499984741211,114648,1.6775676312727972,-0.010000228881835938
2021-02-05 15:30:00-05:00,24.53499984741211,24.540000915527344,24.530000686645508,24.530000686645508,24.530000686645508,131031,1.6568501863937688,-0.0049991607666015625
2021-02-08 09:30:00-05:00,24.540000915527344,24.540000915527344,24.5,24.5049991607666,24.5049991607666,778274,1.553239248784342,-0.03500175476074219
2021-02-08 10:30:00-05:00,24.5049991607666,24.549999237060547,24.5,24.540000915527344,24.540000915527344,153624,1.6982929805565872,0.03500175476074219
2021-02-08 11:30:00-05:00,24.548099517822266,24.549999237060547,24.520000457763672,24.524999618530273,24.524999618530273,253890,1.6361248371099788,-0.023099899291992188
2021-02-08 12:30:00-05:00,24.52549934387207,24.530000686645508,24.520000457763672,24.524999618530273,24.524999618530273,195747,1.6361248371099788,-0.000499725341796875
2021-02-08 13:30:00-05:00,24.524999618530273,24.52989959716797,24.520000457763672,24.529699325561523,24.529699325561523,68996,1.6556012904415038,0.00469970703125
2021-02-08 14:30:00-05:00,24.524999618530273,24.524999618530273,24.510000228881836,24.514999389648438,24.514999389648438,91356,1.5946820429471604,-0.010000228881835938
2021-02-08 15:30:00-05:00,24.510000228881836,24.520000457763672,24.5,24.510000228881836,24.510000228881836,103980,1.5739645980681318,0.0
2021-02-09 09:30:00-05:00,24.420000076293945,24.440000534057617,24.40999984741211,24.415000915527344,24.415000915527344,387511,1.1802699101284988,-0.0049991607666015625
2021-02-09 10:30:00-05:00,24.40999984741211,24.43000030517578,24.399999618530273,24.424999237060547,24.424999237060547,195502,1.221704799886556,0.0149993896484375
2021-02-09 11:30:00-05:00,24.424999237060547,24.424999237060547,24.399999618530273,24.399999618530273,24.399999618530273,218269,1.1181017666818904,-0.024999618530273438
2021-02-09 12:30:00-05:00,24.401599884033203,24.40999984741211,24.399999618530273,24.40410041809082,24.40410041809082,113682,1.1350962369184077,0.0025005340576171875
